Sales_ID,name,year,selling_price,km_driven,State_or_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
5600,Volkswagen Polo 1.5 TDI Highline,2015,550000,90000,Tennessee,Bristol,1,1,1,0,20.14,1498,88.8,5,0,2
5601,Maruti Swift ZXI ABS,2007,215000,100750,Tennessee,Bristol,3,1,1,2,16.1,1298,88.2,5,0,2
5602,Hyundai Accent GLS 1.6 ABS,2006,110000,140000,Tennessee,Clarksville,3,1,1,2,14.4,1599,94.0,5,0,2
5603,Honda City 2017-2020 EXi,2007,170000,110000,Tennessee,Clarksville,3,1,1,4,17.7,1497,78.0,5,0,2
5604,Tata Nexon 1.2 Revotron XZ Plus,2018,850000,40000,Tennessee,Bristol,3,1,1,2,17.0,1198,108.5,5,0,2
5605,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,350000,148000,Tennessee,Chattanooga,1,1,1,2,23.0,1396,90.0,5,0,2
5607,Tata Indica Vista Quadrajet LS,2015,250000,155000,Tennessee,Clarksville,1,1,1,2,22.3,1248,74.0,5,0,2
5608,Ford Figo Aspire 1.5 TDCi Titanium,2015,433000,70000,Tennessee,Clarksville,1,1,1,0,25.83,1498,99.0,5,0,2
5609,Toyota Fortuner 3.0 Diesel,2010,1200000,100000,Tennessee,Chattanooga,1,1,1,0,11.5,2982,171.0,7,0,2
5610,Hyundai EON D Lite Plus,2015,300000,45000,Tennessee,Chattanooga,3,1,1,0,21.1,814,55.2,5,0,2
5611,Maruti Zen LX BSII,1998,70000,40000,Illinois,Champaign,3,1,1,2,17.3,993,60.0,5,0,0
5612,Mahindra Bolero 2011-2019 EX AC,2017,760000,90000,Illinois,Chicago,1,1,1,2,15.96,2523,62.1,7,0,0
5613,Hyundai EON Era Plus,2014,250000,20000,Illinois,Chicago,3,1,1,0,21.1,814,55.2,5,0,0
5614,Hyundai Santro Xing GL Plus,2013,187000,120000,Illinois,Chicago,3,1,1,2,17.92,1086,62.1,5,0,0
5615,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Illinois,Chicago,1,0,0,0,13.6,1999,177.0,5,0,0
5616,Lexus ES 300h,2019,5150000,20000,Illinois,Chicago,3,0,0,0,22.37,2487,214.56,5,0,0
5617,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Oklahoma,Bartlesville,1,0,0,0,19.33,1999,177.0,5,0,0
5618,Tata Safari Storme EX,2015,503000,110000,Oklahoma,Bartlesville,1,1,1,0,14.1,2179,147.94,7,0,0
5619,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Oklahoma,Bartlesville,1,1,0,0,18.0,1969,190.0,5,0,0
5620,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Georgia,East Point,3,2,0,0,19.16,2494,157.7,5,0,2
5621,Maruti Wagon R LXI,2013,225000,58343,Georgia,Dunwoody,3,2,1,0,21.79,998,67.05,5,0,2
5622,Maruti Baleno Alpha 1.3,2018,740000,38817,Georgia,Dunwoody,1,0,1,0,27.39,1248,74.0,5,0,2
5623,Honda Jazz VX,2016,550000,56494,Georgia,Dunwoody,3,2,1,0,18.2,1199,88.7,5,0,2
5624,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Georgia,East Point,1,2,1,2,12.99,2494,100.6,7,0,2
5625,Maruti Swift AMT VVT VXI,2019,650000,5621,Georgia,East Point,3,2,0,0,22.0,1197,81.8,5,0,2
5626,Toyota Etios VX,2017,625000,25538,Georgia,East Point,3,2,1,0,16.78,1496,88.73,5,0,2
5627,Maruti Swift AMT ZXI,2018,600000,69779,Georgia,East Point,3,0,0,0,22.0,1197,81.8,5,0,2
5628,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Georgia,Douglasville,1,0,1,0,24.0,1186,73.97,5,0,2
5629,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Georgia,Douglasville,1,0,0,0,16.78,1995,190.0,5,0,2
5630,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Georgia,Douglasville,1,0,0,0,16.78,1995,190.0,5,0,2
5631,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Georgia,Dunwoody,3,2,0,0,19.0,1199,88.76,5,0,2
5632,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Georgia,Dunwoody,3,0,0,0,14.3,1598,103.5,5,0,2
5633,Volvo V40 D3 R-Design,2018,2475000,2000,Georgia,East Point,1,0,0,0,16.8,1984,150.0,5,0,2
5634,Maruti Swift VDI,2013,335000,90000,Georgia,Douglasville,1,1,1,2,22.9,1248,74.0,5,0,2
5635,Maruti Swift Dzire VXI,2016,488000,80000,Texas,Friendswood,3,1,1,2,20.85,1197,83.14,5,0,0
5636,Maruti SX4 Zxi with Leather BSIII,2008,111000,110000,Texas,Fort Worth,3,1,1,4,15.6,1586,104.68,5,0,0
5637,Maruti Ciaz VDi Plus,2015,600000,70000,Texas,Fort Worth,1,1,1,0,26.21,1248,88.5,5,0,0
5638,Maruti Swift VXI,2020,570000,5000,Texas,Friendswood,3,1,1,0,21.21,1197,81.8,5,0,0
5639,Hyundai Santro Xing XS,2007,110000,75000,Illinois,Glendale Heights,3,1,1,2,17.8,1086,63.0,5,0,0
5640,Maruti Swift ZXI,2014,434999,50000,Illinois,Glenview,3,1,1,0,18.6,1197,85.8,5,0,0
5641,Hyundai EON Era Plus,2014,229999,70000,Illinois,Glendale Heights,3,1,1,0,21.1,814,55.2,5,0,0
5642,Nissan Terrano XL Plus 85 PS,2014,490000,90000,Illinois,Glendale Heights,1,1,1,2,20.45,1461,83.8,5,0,0
5643,Maruti Swift Dzire VXi,2011,300000,100000,Illinois,Glen Ellyn,3,1,1,2,17.5,1298,85.8,5,0,0
5644,Chevrolet Beat LT,2017,350000,90000,Illinois,Glendale Heights,3,1,1,0,17.8,1199,76.8,5,0,0
5645,Honda WR-V i-VTEC VX,2019,580000,35000,Illinois,Glenview,3,1,1,0,17.5,1199,88.7,5,0,0
5646,Tata Indigo CS eLX BS IV,2017,385000,155000,Illinois,Glenview,1,1,1,0,25.0,1396,69.01,5,0,0
5647,Hyundai Santro Magna,2019,434999,19500,Illinois,Glenview,3,0,1,0,20.3,1086,68.07,5,0,0
5648,Toyota Fortuner 2.8 4WD MT BSIV,2018,3200000,50000,Illinois,Glen Ellyn,1,1,1,0,14.24,2755,174.5,7,0,0
5649,Hyundai i20 Asta Option 1.2,2015,495000,30000,Illinois,Glendale Heights,3,0,1,0,18.6,1197,81.83,5,0,0
5650,Hyundai i20 Asta Option 1.4 CRDi,2016,575000,53000,Illinois,Glendale Heights,1,0,1,0,22.54,1396,88.73,5,0,0
5651,Tata Indigo CS LX (TDI) BS-III,2013,200000,120000,Illinois,Glendale Heights,1,1,1,2,19.09,1405,69.01,5,0,0
5652,Mahindra Verito 1.5 D2 BSIV,2012,140000,120000,Illinois,Glendale Heights,1,1,1,2,21.03,1461,65.0,5,0,0
5653,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,300000,64000,Florida,Winter Haven,1,1,1,2,17.8,1399,67.0,5,0,2
5654,Chevrolet Sail 1.2 LS ABS,2015,350000,50000,Florida,Winter Haven,3,1,1,0,18.2,1199,82.4,5,0,2
5655,Tata Indigo CS LX (TDI) BS-III,2015,250000,80000,Florida,Winter Haven,1,1,1,2,19.09,1405,69.01,5,0,2
5656,Tata Manza Club Class Quadrajet90 VX,2013,280000,80000,Florida,Winter Haven,1,1,1,0,21.02,1248,88.76,5,0,2
5657,Hyundai Xcent 1.2 VTVT S,2017,600000,5000,Florida,Winter Haven,3,1,1,0,20.14,1197,81.86,5,0,2
5658,Hyundai Verna 1.6 VTVT S Option,2015,700000,25000,Florida,Winter Garden,3,1,1,0,17.01,1591,121.4,5,0,2
5659,Honda City i DTec V,2014,560000,72000,Florida,Winter Garden,1,0,1,0,26.0,1498,98.6,5,0,2
5661,Renault Lodgy World Edition 110PS,2017,880000,65000,New York,Cheektowaga,1,1,1,0,19.98,1461,108.5,8,0,1
5662,Mahindra Bolero DI AC BSIII,2005,250000,80000,New York,Cheektowaga,1,1,1,0,13.6,2523,63.0,7,0,1
5663,Mahindra Bolero 2011-2019 Plus AC,2016,550000,120000,New York,Central Islip,1,1,1,0,15.96,2523,62.1,9,0,1
5664,Hyundai Xcent 1.2 CRDi E,2018,530000,60000,New York,Commack,1,1,1,0,25.4,1186,73.97,5,0,1
5665,Mahindra XUV500 W6 2WD,2013,750000,110000,New York,Commack,1,1,1,2,15.1,2179,140.0,7,0,1
5666,Maruti Alto 800 LXI,2017,310000,35000,New York,Central Islip,3,1,1,0,24.7,796,47.3,5,0,1
5667,Maruti Ertiga ZDI,2014,620000,130000,New York,Central Islip,1,1,1,0,20.77,1248,88.8,7,0,1
5668,Maruti Swift VDI,2013,400000,188000,New York,Commack,1,1,1,2,22.9,1248,74.0,5,0,1
5669,Tata Indica V2 DLX,2008,67000,80000,New York,Commack,1,1,1,2,17.2,1396,53.5,5,0,1
5670,Ford Figo 1.5D Titanium MT,2015,480000,80000,New York,Centereach,1,1,1,0,25.83,1498,99.0,5,0,1
5671,Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008,110000,48676,New York,Centereach,3,1,1,0,19.7,796,35.0,8,0,1
5673,Datsun GO Plus Anniversary Edition,2018,475000,40000,New York,Centereach,3,1,1,0,20.62,1198,67.0,7,0,1
5676,Maruti Alto 800 VXI,2018,300000,15000,New York,Commack,3,1,1,2,24.7,796,47.3,5,0,1
5677,Maruti Alto LXi,2007,100000,70000,New York,Centereach,3,1,1,0,19.7,796,46.3,5,0,1
5678,Tata Indica Vista Terra TDI BSIII,2011,70000,80000,New York,Centereach,1,1,1,2,17.0,1405,71.0,5,0,1
5679,Ford EcoSport 1.5 TDCi Titanium BSIV,2017,900000,60000,New York,Centereach,1,1,1,0,22.77,1498,98.59,5,0,1
5680,Toyota Etios 1.4 VXD,2017,650000,120000,New York,Cheektowaga,1,1,1,2,23.59,1364,67.04,5,0,1
5682,Maruti Zen LXI,2000,50000,180000,Vermont,Rutland,3,1,1,1,17.3,993,60.0,5,0,1
5683,Hyundai Grand i10 Asta,2016,550000,70000,Vermont,Rutland,3,1,1,0,18.9,1197,82.0,5,0,1
5684,Renault Duster 85PS Diesel RxL Optional,2013,475000,250000,California,Dublin,1,1,1,0,20.46,1461,83.8,5,0,3
5685,Hyundai Santro Era,2019,425000,15000,California,Dublin,3,1,1,0,20.3,1086,68.0,5,0,3
5686,Maruti Ciaz ZDi Plus SHVS,2017,900000,65000,Connecticut,Killingly Center,1,1,1,0,28.09,1248,88.5,5,0,1
5687,Hyundai i20 Sportz 1.2,2015,516000,90000,Maine,Bangor,3,1,1,0,18.6,1197,81.83,5,0,1
5688,Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2011,150000,70000,California,Dublin,3,1,1,2,16.5,1172,65.0,5,0,3
5689,Maruti Wagon R LXI BS IV,2016,400000,30000,Massachusetts,Milford,3,1,1,0,20.51,998,67.04,5,0,1
5690,Mahindra Scorpio S4 Plus,2016,800000,79500,California,Dublin,1,1,1,0,15.4,2179,120.0,7,0,3
5691,Hyundai Santro Xing XS,2007,165000,90000,California,Dublin,3,1,1,4,17.8,1086,63.0,5,0,3
5692,Nissan Terrano XL 85 PS,2015,1000000,110000,Florida,Riverview,1,1,1,0,20.45,1461,83.8,5,0,2
5693,Maruti Swift Dzire VDI,2015,440000,110000,Florida,Riverview,1,1,1,0,26.59,1248,74.0,5,0,2
5694,Hyundai Verna 1.6 SX CRDi (O),2011,390000,153000,New York,Port Chester,1,1,1,0,22.32,1582,126.32,5,0,1
5695,Ford Fiesta 1.4 Duratec ZXI,2008,136000,200185,Florida,Port Saint Lucie,3,1,1,0,16.6,1388,68.0,5,0,2
5696,Maruti Swift Dzire ZDI,2013,475000,149000,Florida,Port Saint Lucie,1,1,1,0,23.4,1248,74.0,5,0,2
5697,Ford Figo 1.5D Titanium MT,2016,515000,100000,New York,Port Chester,1,1,1,0,25.83,1498,99.0,5,0,1
5698,Tata Venture EX 7 Str,2012,175000,90000,Florida,Port Saint Lucie,1,1,1,2,15.42,1405,70.0,7,0,2
5699,Maruti SX4 ZDI Leather,2012,380000,80000,New York,Port Chester,1,1,1,1,21.5,1248,88.8,5,0,1
5701,Maruti Ignis 1.2 Delta BSIV,2018,535000,12000,Florida,Port Saint Lucie,3,1,1,0,20.89,1197,81.8,5,0,2
5702,Hyundai i10 Magna,2011,215000,40000,Florida,Port Saint Lucie,3,1,1,2,20.36,1197,78.9,5,0,2
5703,Maruti Zen LXI,1997,70000,100000,Florida,Riverview,3,1,1,2,17.3,993,60.0,5,0,2
5704,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,445000,27000,New York,Port Chester,3,1,1,0,18.9,1197,81.86,5,0,1
5705,Maruti Wagon R VXI BS IV,2015,335000,120000,New York,Port Chester,3,1,1,0,20.51,998,67.04,5,0,1
5706,Mahindra Bolero 2011-2019 ZLX,2015,600000,80000,New York,Port Chester,1,1,1,0,15.96,2523,62.1,7,0,1
5707,Maruti Eeco 5 Seater AC BSIV,2014,300000,49025,Florida,Riverview,3,1,1,0,15.37,1196,73.0,5,0,2
5708,Tata Nano Twist XE,2015,110000,15000,New York,Port Chester,3,1,1,0,25.4,624,37.5,4,0,1
5709,Maruti Alto K10 LXI,2014,240000,90000,New York,Port Chester,3,1,1,2,23.95,998,67.05,5,0,1
5710,Tata Tiago 1.2 Revotron XE,2016,300000,90000,New York,Port Chester,3,1,1,0,23.84,1199,84.0,5,0,1
5711,BMW 7 Series 730Ld,2010,2000000,90000,Florida,Riverview,1,1,0,2,14.49,2993,258.0,5,0,2
5712,Tata Indica V2 DLE BSII,2007,50000,80000,Michigan,East Lansing,1,1,1,4,17.2,1396,53.5,5,0,0
5713,Chevrolet Tavera B1-10 seats BSII,2009,295000,195000,Michigan,East Lansing,1,1,1,2,14.8,2499,80.0,10,0,0
5714,Mahindra Scorpio 2.6 CRDe,2006,310000,90000,Michigan,Dearborn Heights,1,1,1,4,10.5,2179,120.0,8,0,0
5715,Maruti 800 AC,1997,29999,80000,Michigan,Dearborn Heights,3,1,1,4,16.1,796,37.0,4,0,0
5716,Honda City i VTEC VX Option BL,2016,925000,22000,Michigan,East Lansing,3,1,1,0,17.8,1497,117.3,5,0,0
5717,Maruti Vitara Brezza LDi Option,2016,640000,70000,Michigan,Dearborn Heights,1,1,1,0,24.3,1248,88.5,5,0,0
5718,Maruti Swift Dzire 1.2 Vxi BSIV,2012,350000,35000,Michigan,East Lansing,3,1,1,0,17.5,1197,85.8,5,0,0
5719,Maruti Swift Dzire VXI,2013,385000,120000,Michigan,Detroit,3,1,1,0,19.1,1197,85.8,5,0,0
5720,Maruti Swift Dzire VDI,2013,409999,100000,Michigan,Detroit,1,1,1,2,23.4,1248,74.0,5,0,0
5721,Mahindra XUV500 AT W10 AWD,2016,1300000,40000,Michigan,Detroit,1,1,0,0,16.0,2179,140.0,7,0,0
5722,Ford Fiesta 1.6 Duratec EXI,2009,210000,60000,Michigan,Dearborn Heights,3,1,1,4,15.3,1596,101.0,5,0,0
5723,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007,300000,110000,Michigan,Detroit,1,1,1,0,10.5,2179,120.0,7,0,0
5724,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2008,450000,112000,Michigan,Detroit,1,1,1,0,10.5,2609,120.0,9,0,0
5725,Ford Figo Diesel ZXI,2011,170000,70000,Michigan,Detroit,1,1,1,2,20.0,1399,68.0,5,0,0
5726,Honda City i DTEC VX,2014,650000,140000,Wisconsin,Oak Creek,1,1,1,0,25.1,1498,98.6,5,0,0
5727,Maruti Esteem AX,1997,125000,94000,Wisconsin,Oshkosh,3,1,0,1,15.9,1298,85.0,5,0,0
5728,Maruti Alto LXi,2012,145000,70000,Wisconsin,Oshkosh,3,1,1,0,19.7,796,46.3,5,0,0
5729,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,681000,27000,Wisconsin,Oshkosh,1,1,1,0,20.14,1498,88.0,5,0,0
5730,Honda City i DTEC VX,2015,635000,173000,Wisconsin,Oshkosh,1,1,1,0,25.1,1498,98.6,5,0,0
5731,Maruti Alto LXi BSIII,2010,140000,80000,Wisconsin,Oshkosh,3,1,1,2,19.7,796,46.3,5,0,0
5732,Honda City i DTec VX,2016,750000,86000,Wisconsin,Oak Creek,1,1,1,4,26.0,1498,98.6,5,0,0
5733,Honda City i DTEC V,2015,611000,80000,Wisconsin,Oak Creek,1,1,1,2,26.0,1498,98.6,5,0,0
5734,Maruti Alto LXi,2007,110000,120000,Wisconsin,Oshkosh,3,1,1,4,19.7,796,46.3,5,0,0
5735,Maruti Wagon R AX BSIII,2006,100000,100000,Wisconsin,Oshkosh,3,1,0,2,16.0,1061,64.0,5,0,0
5736,Tata Indica Vista Quadrajet VX Tech,2014,225000,120000,Texas,Huntsville,1,1,1,0,22.3,1248,74.0,5,0,0
5737,Hyundai Verna Transform CRDi VGT SX ABS,2010,250000,190000,Texas,Hurst,1,1,1,4,16.2,1493,110.0,5,0,0
5738,Mahindra Scorpio EX,2011,385000,120000,Texas,Huntsville,1,1,1,2,14.0,2523,75.0,8,0,0
5739,Maruti Alto LXi,2012,135000,70000,Texas,Hurst,3,1,1,0,19.7,796,46.3,5,0,0
5740,Maruti Alto LX,2006,65000,100000,Texas,Hurst,3,1,1,2,19.7,796,46.3,5,0,0
5741,Maruti Alto K10 VXI,2016,260000,120000,Texas,Hurst,3,1,1,0,23.95,998,67.05,5,0,0
5742,Maruti Swift Dzire VDI,2014,465000,120000,Texas,Hurst,1,1,1,2,23.4,1248,74.0,5,0,0
5744,Mahindra KUV 100 mFALCON G80 K8 Dual Tone,2017,430000,20000,Utah,Salt Lake City,3,1,1,2,18.15,1198,82.0,6,0,3
5745,Hyundai i20 Asta,2009,200000,81000,Utah,Salt Lake City,3,1,1,1,17.0,1197,80.0,5,0,3
5746,Chevrolet Beat LS,2011,125000,90000,New York,Roosevelt,3,1,1,2,18.6,1199,79.4,5,0,1
5747,Maruti 800 Std,2001,45000,60000,Utah,Salt Lake City,3,1,1,2,16.1,796,37.0,4,0,3
5748,Chevrolet Beat LS,2012,124000,40000,New York,Roosevelt,3,1,1,2,18.6,1199,79.4,5,0,1
5749,Tata Indica GLS BS IV,2007,80000,80000,Kansas,Prairie Village,3,1,1,4,15.3,1193,65.3,5,0,0
5750,Maruti Ertiga VXI CNG Limited Edition,2014,545000,35000,Kansas,Prairie Village,0,1,1,0,22.8,1373,80.9,7,0,0
5751,Maruti Ertiga ZDI Plus,2019,1050000,20000,Kansas,Prairie Village,1,1,1,0,25.47,1248,88.5,7,0,0
5752,Chevrolet Sail 1.2 LS,2015,200000,50000,New York,Roosevelt,3,1,1,0,18.2,1199,82.4,5,0,1
5753,Mahindra XUV500 AT W10 FWD,2015,1100000,77000,Pennsylvania,McKeesport,1,1,0,2,16.0,2179,140.0,7,0,1
5754,Mahindra XUV500 W6 2WD,2014,750000,50000,Pennsylvania,McKeesport,1,1,1,0,15.1,2179,140.0,7,0,1
5755,Tata Tiago 1.2 Revotron XZ,2016,425000,13500,Pennsylvania,McKeesport,3,1,1,0,23.84,1199,84.0,5,0,1
5756,Maruti Alto 800 LXI Optional,2016,300000,38000,Pennsylvania,McKeesport,3,1,1,0,24.7,796,47.3,5,0,1
5757,Maruti Ertiga ZDI Plus,2019,1200000,14000,Pennsylvania,McKeesport,1,1,1,0,25.47,1248,88.5,7,0,1
5758,Honda Civic 1.8 V MT,2009,240000,70000,Wyoming,Laramie,3,1,1,0,13.5,1799,130.0,5,0,3
5759,Mahindra KUV 100 mFALCON D75 K8,2016,450000,55000,Pennsylvania,McKeesport,1,1,1,2,25.32,1198,77.0,6,0,1
5760,Maruti Wagon R LXI,2006,80000,150000,Pennsylvania,McKeesport,3,1,1,1,18.9,998,67.1,5,0,1
5761,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,500000,160000,Wyoming,Laramie,1,1,1,0,15.96,2523,62.1,7,0,3
5762,Chevrolet Sail Hatchback Diesel Base,2013,295000,50000,Wyoming,Laramie,1,1,1,0,22.1,1248,76.9,5,0,3
5763,Tata Indigo CS LE (TDI) BS-III,2008,100000,120000,California,Encinitas,1,1,1,4,19.09,1396,69.0,5,0,3
5764,Hyundai Verna 1.6 SX,2013,700000,76460,California,Encinitas,1,1,1,0,22.32,1582,126.32,5,0,3
5765,Ford Figo Diesel Titanium,2011,180000,125000,Massachusetts,Somerville,1,1,1,2,20.0,1399,68.0,5,0,1
5766,Mahindra Verito 1.5 D2 BSIII,2012,225000,110000,California,Encinitas,1,1,1,2,20.8,1461,65.0,5,0,3
5767,Hyundai EON Era Plus,2017,310000,25000,California,Encinitas,3,1,1,0,21.1,814,55.2,5,0,3
5768,Honda City i DTEC SV,2015,625000,30000,New Jersey,East Orange,1,1,1,0,26.0,1498,98.6,5,0,1
5769,Hyundai i10 Magna LPG,2013,275000,70000,New Jersey,Rahway,2,1,1,2,19.2,1086,68.05,5,0,1
5770,Hyundai i10 Era,2013,245000,110000,California,Encinitas,3,1,1,2,19.81,1086,68.05,5,0,3
5771,Maruti Zen Estilo VXI BSIV,2010,160000,200000,Missouri,Springfield,3,1,1,0,19.0,998,67.1,5,0,0
5772,Hyundai EON Era Plus,2014,250000,80000,Missouri,Springfield,3,1,1,0,21.1,814,55.2,5,0,0
5773,Honda Amaze E i-Dtech,2014,450000,76000,Missouri,Springfield,1,1,1,0,25.8,1498,98.6,5,0,0
5774,Tata Indica V2 DLS,2007,85000,150000,Missouri,Springfield,1,1,1,2,17.2,1396,53.5,5,0,0
5775,Toyota Innova Crysta 2.4 VX MT BSIV,2018,1938000,35000,Missouri,Saint Peters,1,1,1,0,13.68,2393,147.8,7,0,0
5776,Hyundai i20 2015-2017 Magna 1.2,2016,550000,40000,Missouri,University City,3,1,1,0,18.6,1197,81.83,5,0,0
5777,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2015,551000,110000,Missouri,Springfield,1,1,1,0,22.77,1498,98.59,5,0,0
5778,Hyundai Xcent 1.2 VTVT E,2019,500000,60000,Missouri,Springfield,3,1,1,0,20.14,1197,81.86,5,0,0
5779,Honda Amaze S i-VTEC,2018,585000,15000,Missouri,University City,3,1,1,0,17.8,1198,86.7,5,0,0
5780,Hyundai Accent Executive,2013,172000,120000,Minnesota,Prior Lake,3,1,1,0,16.36,1495,93.7,5,0,0
5781,Hyundai Verna 1.6 SX,2012,360000,100000,Minnesota,Prior Lake,1,1,1,2,22.32,1582,126.32,5,0,0
5782,Tata Tiago 1.05 Revotorq XT Option,2017,350000,24000,Minnesota,Prior Lake,1,1,1,2,27.28,1047,69.0,5,0,0
5783,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2018,700000,53000,Minnesota,Prior Lake,1,1,1,0,23.0,1498,98.96,5,0,0
5784,Maruti Alto LXi,2011,148000,40000,Texas,Sulphur Springs,3,1,1,4,19.7,796,46.3,5,0,0
5785,Maruti Eeco CNG HTR 5-STR,2016,330000,47370,Texas,Sulphur Springs,0,1,1,0,21.94,1196,63.0,5,0,0
5786,Skoda Octavia Ambiente 1.9 TDI MT,2007,110000,120000,Texas,Sulphur Springs,1,1,1,2,18.7,1896,66.0,5,0,0
5787,Maruti Swift VDI Windsong Limited edition,2015,450000,100000,Texas,Sulphur Springs,1,1,1,0,25.2,1248,73.94,5,0,0
5788,Chevrolet Captiva LT,2009,260000,80000,Texas,Sulphur Springs,1,1,1,2,11.5,1991,147.9,7,0,0
5789,Hyundai i10 Sportz,2011,200000,91000,Texas,Sulphur Springs,3,1,1,2,20.36,1197,78.9,5,0,0
5790,Maruti Alto K10 LXI CNG,2019,430000,20000,Minnesota,Prior Lake,0,1,1,0,32.26,998,58.3,4,0,0
5791,Mahindra Scorpio SLE BSIII,2013,550000,80000,Illinois,Aurora,1,1,1,2,12.05,2179,120.0,8,0,0
5792,Maruti Ritz LDi,2013,245000,80000,Illinois,Arlington Heights,1,1,1,0,23.2,1248,73.94,5,0,0
5793,Maruti Eeco CNG 5 Seater AC BSIV,2016,320000,80000,Illinois,Aurora,0,1,1,0,21.94,1196,61.7,5,0,0
5794,Hyundai Accent GLE CNG,2008,120000,110000,Illinois,Aurora,0,1,1,4,13.2,1495,94.0,5,0,0
5795,Hyundai Elantra CRDi SX,2013,615000,120000,Illinois,Aurora,1,1,1,0,22.7,1582,126.24,5,0,0
5796,Skoda Superb Elegance 2.0 TDI CR AT,2013,600000,90000,Illinois,Aurora,1,1,0,0,17.2,1968,138.1,5,0,0
5797,Volkswagen Passat 1.8 TSI MT,2010,300000,120000,Illinois,Aurora,3,1,1,2,14.3,1798,160.0,5,0,0
5798,Ford Figo 1.5D Trend MT,2016,400000,45217,Oklahoma,Moore,1,0,1,0,25.83,1498,99.0,5,0,0
5799,Hyundai Creta 1.6 CRDi AT SX Plus,2017,1000000,60000,Oklahoma,Midwest City,1,1,0,2,17.01,1582,126.2,5,0,0
5800,Hyundai Sonata 2.4 GDi MT,2012,525000,70000,Oklahoma,Midwest City,3,1,1,2,13.44,2359,198.25,5,0,0
5801,Fiat Grande Punto 1.3 Emotion (Diesel),2013,300000,133000,Oklahoma,Moore,1,1,1,0,20.3,1248,75.0,5,0,0
5802,Fiat Grande Punto 1.3 Emotion (Diesel),2011,220000,117000,Oklahoma,Midwest City,1,1,1,2,20.3,1248,75.0,5,0,0
5803,Mahindra XUV500 W8 4WD,2015,850000,173000,Oklahoma,Moore,1,1,1,0,16.0,2179,140.0,7,0,0
5804,Honda City 1.5 V MT,2011,500000,35000,Oklahoma,Moore,3,1,1,0,17.0,1497,118.0,5,0,0
5805,Hyundai Accent GLE,2003,59000,70000,Florida,Lakeland,3,1,1,2,13.2,1495,94.0,5,0,2
5806,Maruti Alto LX,2011,130000,60000,Florida,Land O Lakes,3,1,1,4,19.7,796,46.3,5,0,2
5807,Volkswagen Polo 1.2 MPI Comfortline,2016,375000,120000,Florida,Land O Lakes,3,1,1,2,16.2,1199,74.0,5,0,2
5809,Volkswagen Polo Diesel Trendline 1.2L,2011,220000,222300,Illinois,Freeport,1,1,1,0,22.07,1199,73.9,5,0,0
5810,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,625000,100000,Illinois,Evanston,1,1,1,2,12.99,2494,100.57,7,0,0
5811,Maruti Ritz LDi,2013,295000,120000,Illinois,Evanston,1,1,1,0,23.2,1248,73.94,5,0,0
5813,Tata Sumo MKII Turbo 2.0 LX,2010,235000,90000,Illinois,Elmhurst,1,1,1,0,14.0,1948,90.0,9,0,0
5814,Hyundai Sonata 2.4 GDi MT,2012,500000,330000,Illinois,Elmhurst,3,1,1,2,13.44,2359,198.25,5,0,0
5815,Maruti Swift VVT VXI,2017,509999,20000,Illinois,Freeport,3,1,1,0,22.0,1197,81.8,5,0,0
5816,Maruti Alto 800 LXI CNG,2020,370000,16000,Illinois,Freeport,0,1,1,0,33.0,796,47.3,5,0,0
5817,Hyundai Grand i10 Sportz,2016,370000,30000,Illinois,Elmhurst,3,1,1,2,18.9,1197,82.0,5,0,0
5819,Mahindra Quanto C8,2012,300000,210000,Illinois,Elmhurst,1,1,1,0,17.21,1493,100.0,7,0,0
5820,Hyundai i10 Sportz 1.1L,2015,350000,20000,Indiana,Vincennes,3,1,1,0,19.81,1086,68.05,5,0,0
5821,Renault KWID 1.0 RXT Optional,2018,395000,20000,Indiana,Vincennes,3,1,1,0,23.01,999,67.0,5,0,0
5822,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,850000,100000,Indiana,Vincennes,1,1,1,0,12.99,2494,100.6,8,0,0
